reference_period,job_IDnumber,individual_IDnumber,employer_IDnumber,temporary_jobs_employer_IDnumber,j_job_start_date,j_job_end_effective_date,j_contract_type,j_job_end_planned_date,j_contract_planned_duration,j_job_status,j_blue_collar,j_posted_worker,j_assisting_family_member,j_maternity_leave,j_activation_measure,j_activation_measure_type,j_trial_period,j_trial_period_end_date,j_trial_period_length,j_F_short_time_working,j_short_time_working_benefit,j_short_time_working_hours,j_F_month_base_wage,j_month_base_wage,j_F_month_additionnal_wage,j_month_additionnal_wage,j_F_month_overtime_wage,j_month_overtime_wage,j_F_month_total_wage,j_month_total_wage,j_F_nb_base_worked_hours,j_nb_base_worked_hours,j_F_nb_overtime_paid_hours,j_nb_overtime_paid_hours,j_F_nb_total_worked_hours,j_nb_total_worked_hours,j_F_nb_base_worked_hours_ADJ,j_nb_base_worked_hours_ADJ,j_F_nb_total_worked_hours_ADJ,j_nb_total_worked_hours_ADJ,j_F_hourly_base_wage,j_hourly_base_wage,j_F_hourly_total_wage,j_hourly_total_wage,j_F_official_stat
202507,JOB980041499907,ID6382213611,EMP7860399833,-9,202402,,0,999909,-9,0,1,0,0,0,0,,0,,,0,,,1,3969.36,-8,,-8,,1,3969.36,1,163.02,-8,,1,163.02,1,165.91,1,161.6,1,23.92,1,24.56,1
202407,JOB237721490203,ID8755858259,EMP8288961242,-9,202006,,0,999909,-9,1,1,0,0,0,0,,1,202008,8.0,0,,,1,7471.88,-8,,-8,,1,7471.88,1,171.23,-8,,1,171.23,1,173.08,1,168.09,1,43.17,1,44.45,1
202610,JOB008207440776,ID4795513121,EMP2176517478,-9,201610,201612,4,201612,1,0,0,0,0,1,0,,-9,,,0,,,1,2838.03,1,406.44,-8,,1,3244.47,1,80.79,-8,,1,80.79,1,79.67,1,79.64,1,35.62,1,40.74,1
202402,JOB369929290655,ID1273334688,EMP7107691549,-9,201911,,0,999909,-9,1,0,0,0,0,0,,1,201912,6.0,1,2170.46,49.53,1,7234.87,1,131.01,-8,,1,7365.89,1,165.11,-8,,1,165.11,1,162.21,1,163.95,1,44.6,1,44.93,1
202402,JOB652403473758,ID7257283694,EMP3683720525,-9,202501,,1,202607,5,0,0,0,0,0,0,,1,202504,12.0,0,,,1,7243.35,-8,,-8,,1,7243.35,1,161.08,-8,,1,161.08,1,158.85,1,159.78,1,45.6,1,45.33,1
202505,JOB002822405164,ID8351834720,EMP9764203722,-9,202011,,0,999909,-9,0,0,0,0,0,0,,1,202012,6.0,0,,,1,5360.87,-8,,-8,,1,5360.87,1,165.75,-8,,1,165.75,1,165.97,1,165.89,1,32.3,1,32.32,1
202509,JOB153979294483,ID1229750599,EMP3377472561,-9,201808,,0,999909,-9,0,0,0,0,0,1,CAE - Contrat d'appui-emploi,1,201811,12.0,0,,,1,3104.1,-8,,1,529.22,1,3633.32,1,163.52,1,18.585904877718164,1,182.10590487771816,1,166.01,1,184.59590487771817,1,18.7,1,19.68,1
202510,JOB183754007433,ID2525118716,EMP1303691891,-9,201603,,0,999909,-9,0,1,0,0,0,0,,1,201605,8.0,1,1256.83,50.38,1,4189.45,-8,,-8,,1,4189.45,1,167.92,-8,,1,167.92,1,167.56,1,169.64,1,25.0,1,24.7,1
202607,JOB162850000746,ID5283311609,-9,-9,202008,202011,-9,202011,2,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,0
202409,JOB173623735919,ID7569509601,EMP0266083866,-9,201911,202601,0,999909,-9,1,1,0,0,0,0,,1,202002,12.0,0,,,1,5568.03,-8,,-8,,1,5568.03,1,166.57,1,7.51,1,174.08,1,167.07,1,174.7,1,33.33,1,31.87,1
202404,JOB191531875960,ID6597500344,EMP2959465660,-9,202511,,0,999909,-9,0,1,0,0,0,0,,1,202602,12.0,1,1014.77,49.27,1,3382.57,-8,,1,343.78,1,3726.35,1,164.23,1,11.12760485801423,1,175.3576048580142,1,167.47,1,178.59760485801422,1,20.2,1,20.86,1
202503,JOB957702440472,ID2991762624,EMP9967237410,-9,201505,,0,999909,-9,0,1,0,0,0,0,,0,,,1,1165.04,48.01,1,3883.47,-8,,1,632.58,1,4516.06,1,160.02,1,17.377217993923356,1,177.39721799392336,1,158.07,1,175.44721799392335,1,24.57,1,25.74,0
202512,JOB847507933167,ID9691780201,EMP6415709306,-9,202109,,0,999909,-9,1,1,0,0,0,0,,0,,,0,,,1,6036.83,-8,,-8,,1,6036.83,1,166.43,1,7.43,1,173.86,1,163.87,1,171.6,1,36.84,1,35.18,1
202512,JOB432054670387,ID9326608455,EMP0688298576,-9,202007,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,7694.01,-8,,-8,,1,7694.01,1,165.11,-8,,1,165.11,1,167.14,1,167.49,1,46.03,1,45.94,1
202610,JOB459011492476,ID1293667327,EMP9309790073,-9,202310,,0,999909,-9,1,1,0,0,0,0,,1,202401,12.0,1,1120.97,50.33,1,3736.56,-8,,-8,,1,3736.56,1,167.78,-8,,1,167.78,1,169.52,1,169.02,1,22.04,1,22.11,1
202408,JOB678631204897,ID2597945437,EMP6875473390,-9,201905,,0,999909,-9,1,0,0,0,1,0,,1,201911,26.0,0,,,1,4181.46,-8,,-8,,1,4181.46,1,165.47,1,5.79,1,171.26,1,165.33,1,174.62,1,25.29,1,23.95,1
202605,JOB593003638029,ID0135345294,EMP2776100260,-9,202405,202502,1,202502,4,0,1,0,0,0,0,,0,,,0,,,1,3637.62,1,517.28,-8,,1,4154.89,1,172.1,-8,,1,172.1,1,174.4,1,170.34,1,20.86,1,24.39,1
202501,JOB108539316611,ID5716945288,EMP1103822586,-9,202301,202302,1,202302,1,0,0,0,0,0,0,,1,202304,12.0,0,,,1,3665.97,-8,,-8,,1,3665.97,1,167.65,-8,,1,167.65,1,169.85,1,165.0,1,21.58,1,22.22,1
202611,JOB854400192711,ID8758857692,EMP6484141771,-9,202003,,0,999909,-9,0,1,0,0,0,0,,0,,,0,,,1,2655.52,-8,,-8,,1,2655.52,1,168.81,-8,,1,168.81,1,168.18,1,170.69,1,15.79,1,15.56,1
202511,JOB991700628219,ID0612588106,EMP7729450893,-9,202409,,0,999909,-9,0,0,0,0,0,0,,1,202503,26.0,0,,,1,4247.59,-8,,-8,,1,4247.59,1,164.2,-8,,1,164.2,1,164.66,1,164.18,1,25.8,1,25.87,1
202604,JOB628938043083,ID8581019147,EMP2864214836,TMP8362898811,202206,202504,0,999909,-9,0,1,0,0,0,0,,1,202208,8.0,0,,,1,4176.17,-8,,-8,,1,4176.17,1,160.28,1,9.44,1,169.73,1,160.87,1,169.38,1,25.96,1,24.66,1
202409,JOB445070145610,ID0079684153,EMP9255146198,-9,201507,201601,2,201601,2,0,1,0,0,0,0,,-9,,,0,,,1,2977.24,-8,,-8,,1,2977.24,1,164.09,-8,,1,164.09,1,162.51,1,164.14,1,18.32,1,18.14,1
202507,JOB399254493175,ID3459726523,EMP0831262309,-9,201903,,0,999909,-9,0,0,0,0,0,0,,1,201904,6.0,0,,,1,6974.52,-8,,-8,,1,6974.52,1,160.91,1,17.61,1,178.52,1,159.77,1,175.72,1,43.65,1,39.69,1
202507,JOB472851299401,ID6280738621,EMP1467144342,-9,202003,202007,1,202007,3,0,0,0,0,0,0,,1,202004,4.0,0,,,1,4352.71,1,673.83,-8,,1,5026.54,1,167.95,-8,,1,167.95,1,168.38,1,171.24,1,25.85,1,29.35,1
202506,JOB320526859267,ID8835364888,EMP9130995649,-9,202206,,0,999909,-9,0,0,0,0,0,0,,1,202209,12.0,0,,,1,3992.51,-8,,-8,,1,3992.51,1,172.69,-8,,1,172.69,1,170.16,1,174.7,1,23.46,1,22.85,1
202412,JOB822968253266,ID6631285062,EMP5490484448,-9,202005,202601,0,999909,-9,0,1,0,0,0,1,CIE - Contrat d'initiation à l'emploi,1,202011,26.0,0,,,1,2637.15,-8,,-8,,1,2637.15,1,161.34,-8,,1,161.34,1,158.47,1,159.83,1,16.64,1,16.5,0
202608,JOB177668584255,ID7997605200,EMP1893131841,-9,202201,,0,999909,-9,0,1,1,0,0,0,,1,202204,12.0,0,,,1,2815.35,1,583.91,-8,,1,3399.25,1,165.47,1,6.25,1,171.72,1,164.19,1,169.18,1,17.15,1,20.09,1
202406,JOB771541105926,ID5812811374,EMP7729126362,-9,201902,202210,0,999909,-9,0,1,0,0,0,0,,0,,,0,,,1,3465.17,-8,,1,438.62,1,3903.79,1,167.29,1,14.117135686271277,1,181.40713568627126,1,168.57,1,182.68713568627126,1,20.56,1,21.37,1
202504,JOB077295452418,ID6770857074,EMP9065841817,-9,201903,201904,1,201904,2,0,0,0,0,0,0,,0,,,0,,,1,4320.78,1,582.86,-8,,1,4903.65,1,164.0,-8,,1,164.0,1,163.12,1,161.69,1,26.49,1,30.33,0
202404,JOB340274217955,ID9110617036,EMP2522182820,-9,202311,,0,999909,-9,1,0,0,0,0,0,,1,202312,4.0,0,,,1,4594.27,-8,,-8,,1,4594.27,1,166.64,-8,,1,166.64,1,167.26,1,163.9,1,27.47,1,28.03,1
202505,JOB108981621971,ID2385613250,EMP8938382982,-9,201811,202501,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,5638.56,-8,,1,816.21,1,6454.78,1,170.75,1,16.478009403999202,1,187.2280094039992,1,172.9,1,189.37800940399922,1,32.61,1,34.08,1
202603,JOB178231328863,ID6431490836,EMP9278152567,-9,202209,,0,999909,-9,1,1,1,0,1,0,,1,202210,6.0,0,,,1,6081.83,1,880.68,-8,,1,6962.51,1,169.92,-8,,1,169.92,1,167.03,1,170.51,1,36.41,1,40.83,1
202505,JOB908373160840,ID3546936361,EMP3459988656,-9,202406,202409,4,202409,0,0,1,0,0,0,0,,-9,,,0,,,1,2723.87,1,938.0,1,657.59,1,4319.46,1,119.88,1,19.293968954547395,1,139.17396895454738,1,119.68,1,138.9739689545474,1,22.76,1,31.08,1
202605,JOB540745638163,ID0695701111,EMP7632566198,-9,202409,,0,999909,-9,1,0,0,0,0,0,,1,202410,4.0,0,,,1,5181.48,-8,,-8,,1,5181.48,1,166.41,-8,,1,166.41,1,166.82,1,165.12,1,31.06,1,31.38,1
202406,JOB191777796078,ID9712764685,EMP1413572397,-9,202210,,0,999909,-9,1,1,0,0,0,0,,1,202211,6.0,0,,,1,7286.55,-8,,-8,,1,7286.55,1,172.0,-8,,1,172.0,1,172.88,1,171.9,1,42.15,1,42.39,1
202502,JOB940014792733,ID1496066093,EMP5776333161,-9,202202,,0,999909,-9,0,0,0,0,0,0,,1,202203,6.0,0,,,1,5090.02,1,780.55,-8,,1,5870.57,1,170.14,-8,,1,170.14,1,173.28,1,171.8,1,29.37,1,34.17,1
202412,JOB506892964619,ID1496066093,EMP1512100087,-9,201710,,0,999909,-9,0,0,0,0,0,0,,1,201712,8.0,0,,,1,8095.75,-8,,-8,,1,8095.75,1,162.87,-8,,1,162.87,1,162.09,1,163.37,1,49.95,1,49.55,1
202605,JOB554512603070,ID8352690235,EMP6593091843,-9,201911,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,5659.17,-8,,1,610.76,1,6269.93,1,161.13,1,11.59313079183416,1,172.72313079183417,1,163.79,1,175.38313079183416,1,34.55,1,35.75,1
202610,JOB547883654564,ID7436001138,EMP9757765724,-9,202406,,0,999909,-9,1,1,0,0,0,0,,0,,,0,,,1,3784.83,1,763.74,-8,,1,4548.57,1,166.38,-8,,1,166.38,1,165.97,1,165.06,1,22.8,1,27.56,1
202603,JOB172594943239,ID8661447381,EMP8908572574,-9,202311,,0,999909,-9,0,1,0,0,0,0,,1,202405,26.0,0,,,1,4830.32,-8,,-8,,1,4830.32,1,172.99,-8,,1,172.99,1,170.5,1,171.04,1,28.33,1,28.24,1
202509,JOB757785131139,ID9346618319,EMP8404119771,-9,201507,,0,999909,-9,1,0,0,0,0,0,,0,,,0,,,1,4851.0,-8,,-8,,1,4851.0,1,161.51,1,6.88,1,168.39,1,162.8,1,165.28,1,29.8,1,29.35,1
202507,JOB155488983993,ID9346618319,EMP2456984050,-9,201904,201907,2,201907,4,0,1,0,0,0,0,,-9,,,0,,,1,3437.68,-8,,-8,,1,3437.68,1,166.02,-8,,1,166.02,1,164.8,1,165.29,1,20.86,1,20.8,1
202501,JOB562767081521,ID5046360588,-9,-9,202003,202009,-9,202009,3,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202606,JOB035295897745,ID8575849704,EMP7085330182,-9,202009,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,7836.54,-8,,1,952.93,1,8789.46,1,168.09,1,13.626535693619914,1,181.7165356936199,1,166.42,1,180.0465356936199,1,47.09,1,48.82,1
202509,JOB033375145313,ID6910274406,EMP7144268402,-9,202105,,0,999909,-9,0,1,0,0,0,0,,1,202108,12.0,0,,,1,2848.52,1,731.82,-8,,1,3580.35,1,165.35,-8,,1,165.35,1,162.45,1,165.3,1,17.53,1,21.66,1
202411,JOB927210723199,ID2854595218,EMP5949690930,-9,202401,202410,1,202410,4,0,0,0,0,0,0,,1,202407,26.0,0,,,1,6190.77,-8,,1,1060.3,1,7251.08,1,169.87,1,19.395931887003854,1,189.26593188700386,1,169.79,1,189.18593188700385,1,36.46,1,38.33,1
202510,JOB328157186109,ID2345811708,EMP6342851612,-9,202408,,0,999909,-9,0,1,0,0,0,0,,0,,,0,,,1,4259.79,-8,,-8,,1,4259.79,1,165.94,-8,,1,165.94,1,167.23,1,169.25,1,25.47,1,25.17,1
202402,JOB173158525208,ID2345811708,EMP7593910291,-9,201811,,0,999909,-9,1,0,0,0,0,0,,0,,,0,,,1,5983.64,1,115.35,-8,,1,6098.98,1,164.76,1,9.42,1,174.17,1,164.72,1,177.14,1,36.33,1,34.43,1
202508,JOB040444802339,ID4621624483,EMP6941300578,-9,201910,,0,999909,-9,0,1,0,0,0,0,,1,201912,8.0,0,,,1,3884.88,-8,,1,545.03,1,4429.91,1,160.85,1,15.044302003669383,1,175.89430200366937,1,158.11,1,173.1543020036694,1,24.57,1,25.58,1
202406,JOB786550344536,ID0042481200,EMP5516655625,-9,202208,202212,1,202212,3,0,1,0,0,0,0,,1,202302,26.0,0,,,1,3727.94,-8,,-8,,1,3727.94,1,171.15,-8,,1,171.15,1,172.41,1,167.86,1,21.62,1,22.21,1
202612,JOB735911460003,ID8077250459,EMP6271308374,-9,202507,,0,999909,-9,0,0,0,0,0,0,,1,202510,12.0,0,,,1,6030.73,-8,,-8,,1,6030.73,1,160.82,-8,,1,160.82,1,160.38,1,163.86,1,37.6,1,36.8,1
202601,JOB060891318373,ID2428192579,EMP4132785217,-9,202407,202501,2,202501,4,0,1,0,0,0,0,,-9,,,0,,,1,4238.12,-8,,-8,,1,4238.12,1,172.43,-8,,1,172.43,1,171.14,1,172.41,1,24.76,1,24.58,1
202607,JOB277347584126,ID6672732663,EMP2276171065,-9,202311,202312,1,202312,2,0,0,0,0,0,0,,1,202405,26.0,0,,,1,6975.22,-8,,-8,,1,6975.22,1,160.6,1,10.16,1,170.77,1,162.76,1,171.09,1,42.86,1,40.77,1
202505,JOB356241900521,ID8629976157,EMP0450674582,-9,202008,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,6737.65,1,201.9,-8,,1,6939.54,1,162.37,-8,,1,162.37,1,162.51,1,163.47,1,41.46,1,42.45,1
202511,JOB517694170216,ID7371052837,-9,-9,201807,201812,-9,201812,2,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202407,JOB079369524241,ID4851638040,EMP1316152998,-9,201507,201511,1,201511,3,0,0,0,0,0,0,,0,,,0,,,1,4451.55,-8,,-8,,1,4451.55,1,164.83,-8,,1,164.83,1,162.89,1,166.98,1,27.33,1,26.66,1
202503,JOB158829037494,ID6780020602,EMP0082151272,-9,202507,202509,4,202509,0,0,0,0,0,0,0,,-9,,,0,,,1,3417.36,-8,,-8,,1,3417.36,1,93.33,-8,,1,93.33,1,95.11,1,92.74,1,35.93,1,36.85,1
202402,JOB150626663826,ID4559103588,EMP1172217863,-9,201602,201808,1,201808,6,0,1,0,0,0,0,,1,201603,6.0,0,,,1,4414.01,-8,,-8,,1,4414.01,1,160.64,-8,,1,160.64,1,158.56,1,159.99,1,27.84,1,27.59,1
202503,JOB123559260511,ID3196107680,EMP3731770157,-9,201708,201709,1,201709,1,0,0,0,0,0,0,,1,201710,8.0,0,,,1,3364.2,-8,,-8,,1,3364.2,1,169.51,-8,,1,169.51,1,171.6,1,170.02,1,19.6,1,19.79,1
202405,JOB802744688205,ID1643588911,EMP9078329994,-9,202002,,0,999909,-9,0,0,0,0,0,0,,1,202005,12.0,0,,,1,6247.56,-8,,-8,,1,6247.56,1,162.71,-8,,1,162.71,1,162.33,1,160.85,1,38.49,1,38.84,1
202412,JOB649612817859,ID6996193807,EMP7543480929,-9,202007,,0,999909,-9,0,0,0,0,1,0,,1,202008,4.0,0,,,1,4064.41,-8,,1,228.57,1,4292.98,1,171.5,1,6.429652671045433,1,177.92965267104543,1,172.47,1,178.89965267104543,1,23.57,1,24.0,1
202408,JOB659758358677,ID2431476670,EMP2973096449,-9,201605,,0,999909,-9,1,0,0,0,0,0,,1,201606,4.0,0,,,1,6304.78,-8,,-8,,1,6304.78,1,166.72,-8,,1,166.72,1,163.78,1,168.71,1,38.5,1,37.37,1
202509,JOB532725879579,ID4484058655,EMP2045222779,-9,202405,,0,999909,-9,0,1,0,0,0,0,,1,202407,8.0,0,,,1,3202.31,1,220.76,-8,,1,3423.08,1,168.87,-8,,1,168.87,1,170.6,1,171.12,1,18.77,1,20.0,1
202511,JOB587386382582,ID8829436106,-9,-9,202204,202205,-9,202205,2,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202406,JOB639337285357,ID0684921015,EMP6882558799,-9,201801,,0,999909,-9,0,1,1,0,0,0,,1,201802,6.0,0,,,1,3227.41,-8,,-8,,1,3227.41,1,165.22,-8,,1,165.22,1,166.27,1,165.64,1,19.41,1,19.48,1
202607,JOB667672022659,ID0715954128,-9,-9,202001,202003,-9,202003,4,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202406,JOB725411255361,ID5754360406,EMP2318263668,-9,202507,,0,999909,-9,0,1,0,0,0,0,,1,202509,8.0,0,,,1,4132.65,-8,,-8,,1,4132.65,1,163.84,-8,,1,163.84,1,166.49,1,166.12,1,24.82,1,24.88,1
202602,JOB713049510420,ID6547117697,EMP8962928708,-9,202304,202308,1,202308,3,0,0,0,0,0,0,,0,,,0,,,1,5635.64,-8,,-8,,1,5635.64,1,167.96,-8,,1,167.96,1,169.42,1,165.28,1,33.26,1,34.1,1
202403,JOB463352544309,ID3821983769,EMP2684730748,-9,202408,,0,999909,-9,1,0,0,0,0,0,,1,202410,8.0,0,,,1,5985.55,-8,,-8,,1,5985.55,1,166.48,-8,,1,166.48,1,167.77,1,166.55,1,35.68,1,35.94,1
202601,JOB854139841606,ID1924455613,EMP2012750547,-9,201904,,0,999909,-9,0,0,0,0,0,0,,1,201905,4.0,0,,,1,3045.99,-8,,-8,,1,3045.99,1,165.92,-8,,1,165.92,1,162.91,1,164.35,1,18.7,1,18.53,1
202607,JOB694570547365,ID1474214731,EMP3056923426,-9,202406,202407,1,202407,1,0,0,0,0,0,0,,1,202409,12.0,0,,,1,7077.57,-8,,-8,,1,7077.57,1,161.83,-8,,1,161.83,1,161.26,1,159.68,1,43.89,1,44.32,0
202601,JOB851555652008,ID3595367965,EMP4688886713,-9,201704,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,6923.14,-8,,-8,,1,6923.14,1,169.32,-8,,1,169.32,1,167.86,1,172.36,1,41.24,1,40.17,0
202602,JOB435815778455,ID3303198376,EMP3819945769,-9,201602,,0,999909,-9,1,0,0,0,0,0,,1,201603,4.0,0,,,1,3918.84,-8,,-8,,1,3918.84,1,168.78,-8,,1,168.78,1,171.58,1,171.61,1,22.84,1,22.84,1
202612,JOB867267075501,ID4731344614,EMP0541104903,-9,202008,,0,999909,-9,0,1,0,0,0,0,,1,202010,8.0,0,,,1,4504.39,-8,,-8,,1,4504.39,1,167.65,-8,,1,167.65,1,164.38,1,165.01,1,27.4,1,27.3,1
202402,JOB005567274624,ID2647994375,EMP1253049660,-9,202506,,0,999909,-9,0,1,0,0,0,0,,0,,,0,,,1,2655.98,1,571.23,-8,,1,3227.21,1,169.59,-8,,1,169.59,1,166.9,1,166.52,1,15.91,1,19.38,1
202612,JOB740774634716,ID3248766817,EMP6625078622,-9,202111,202112,1,202112,2,0,1,0,0,0,0,,1,202112,4.0,0,,,1,3277.11,-8,,-8,,1,3277.11,1,164.67,-8,,1,164.67,1,164.56,1,161.87,1,19.91,1,20.25,1
202511,JOB331906961895,ID5712010017,EMP4931811065,-9,201606,,0,999909,-9,0,0,0,0,0,0,,1,201607,6.0,0,,,1,2973.68,-8,,-8,,1,2973.68,1,164.14,-8,,1,164.14,1,162.93,1,162.07,1,18.25,1,18.35,1
202509,JOB410794259865,ID2954160842,EMP4178561485,-9,201710,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,3155.26,-8,,-8,,1,3155.26,1,170.98,-8,,1,170.98,1,171.75,1,168.76,1,18.37,1,18.7,1
202508,JOB321069880009,ID1765329395,EMP0171503597,-9,202502,202502,1,202502,0,0,0,0,0,0,0,,1,202503,4.0,0,,,1,5662.57,1,975.19,1,402.38,1,7040.14,1,172.25,1,8.160085334909684,1,180.4100853349097,1,171.81,1,179.9700853349097,1,32.96,1,39.12,1
202408,JOB876164570158,ID4253224483,EMP8992593087,-9,201703,,0,999909,-9,0,1,0,0,0,0,,1,201705,8.0,0,,,1,2739.73,-8,,-8,,1,2739.73,1,171.99,-8,,1,171.99,1,173.41,1,169.92,1,15.8,1,16.12,1
202512,JOB191051327948,ID4253224483,EMP4517724087,-9,202311,,0,999909,-9,0,1,0,0,0,0,,1,202405,26.0,0,,,1,2587.85,-8,,1,226.08,1,2813.93,1,163.05,1,9.496378566235403,1,172.5463785662354,1,162.5,1,171.9963785662354,1,15.93,1,16.36,0
202601,JOB683678812764,ID5276521510,EMP4316532613,-9,202107,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,3594.15,-8,,-8,,1,3594.15,1,160.16,-8,,1,160.16,1,157.57,1,159.04,1,22.81,1,22.6,1
202510,JOB717491970732,ID3715125105,EMP0498228359,-9,202405,202409,1,202409,3,0,1,0,0,0,0,,0,,,0,,,1,4166.19,-8,,-8,,1,4166.19,1,160.34,-8,,1,160.34,1,159.33,1,163.5,1,26.15,1,25.48,0
202602,JOB048686016910,ID2027534872,EMP3309959937,-9,202209,,0,999909,-9,0,0,0,0,0,0,,1,202210,6.0,0,,,1,5405.3,-8,,-8,,1,5405.3,1,169.15,-8,,1,169.15,1,165.92,1,167.84,1,32.58,1,32.21,1
202610,JOB865863264666,ID3075921709,EMP2820460529,-9,202403,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,6253.99,-8,,-8,,1,6253.99,1,161.9,-8,,1,161.9,1,160.22,1,159.4,1,39.03,1,39.23,1
202404,JOB346768285915,ID6903731480,EMP6597318676,-9,201706,,0,999909,-9,0,1,0,0,0,0,,1,201709,12.0,0,,,1,3700.35,-8,,-8,,1,3700.35,1,165.37,-8,,1,165.37,1,167.51,1,164.8,1,22.09,1,22.45,0
202411,JOB921725675034,ID5729930657,EMP3628570785,-9,202501,,0,999909,-9,0,0,0,0,0,0,,1,202503,8.0,0,,,1,8200.78,1,640.77,-8,,1,8841.55,1,164.76,1,5.96,1,170.72,1,167.68,1,173.99,1,48.91,1,50.82,1
202507,JOB739037897288,ID2169567350,-9,-9,201710,201801,-9,201801,2,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202408,JOB440977949116,ID2733626915,-9,-9,201603,201606,-9,201606,3,2,-8,-9,0,0,0,,-9,,,-9,,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,-9,,1
202605,JOB243382720724,ID0050702022,EMP1863391238,-9,202001,,0,999909,-9,0,0,0,0,0,0,,1,202002,4.0,0,,,1,6068.61,-8,,-8,,1,6068.61,1,161.36,-8,,1,161.36,1,164.41,1,158.3,1,36.91,1,38.34,1
202511,JOB206709754122,ID5618061733,EMP3039460763,-9,202009,202011,4,202011,0,0,0,0,0,0,0,,-9,,,0,,,1,3044.38,-8,,-8,,1,3044.38,1,112.04,1,5.49,1,117.53,1,110.37,1,119.53,1,27.58,1,25.47,1
202512,JOB845983978290,ID5564614755,EMP8649850093,TMP3324275461,201801,,0,999909,-9,0,1,0,0,0,0,,1,201803,8.0,0,,,1,4381.1,1,224.24,-8,,1,4605.34,1,168.81,-8,,1,168.81,1,167.11,1,168.32,1,26.22,1,27.36,1
202406,JOB257953351708,ID5564614755,EMP6544530422,TMP4255725158,202408,,0,999909,-9,0,0,0,0,0,0,,0,,,0,,,1,5711.26,-8,,-8,,1,5711.26,1,161.98,1,14.28,1,176.26,1,159.26,1,179.0,1,35.86,1,31.91,1
202603,JOB410017521605,ID2712597268,EMP0551600352,-9,201706,,0,999909,-9,1,1,0,0,0,0,,0,,,0,,,1,3747.73,-8,,-8,,1,3747.73,1,162.33,-8,,1,162.33,1,163.75,1,163.88,1,22.89,1,22.87,1
202411,JOB299397913944,ID2712597268,EMP8578157747,-9,202403,,0,999909,-9,0,1,0,0,0,0,,1,202409,26.0,0,,,1,4428.53,-8,,-8,,1,4428.53,1,167.99,1,11.45,1,179.43,1,167.77,1,181.82,1,26.4,1,24.36,1
202404,JOB851433552330,ID9859023679,EMP0136190657,-9,201808,,0,999909,-9,0,0,0,0,0,1,CIE - Contrat d'initiation à l'emploi,1,201809,4.0,0,,,1,4061.66,-8,,-8,,1,4061.66,1,162.22,-8,,1,162.22,1,164.2,1,162.54,1,24.74,1,24.99,1
202405,JOB598392582414,ID3826816066,EMP8310312953,-9,202006,,0,999909,-9,0,1,0,0,0,0,,1,202012,26.0,0,,,1,3436.14,-8,,1,326.54,1,3762.68,1,171.28,1,10.851249860568403,1,182.1312498605684,1,174.49,1,185.3412498605684,1,19.69,1,20.3,1
202409,JOB139629166181,ID9342345931,EMP3897231960,-9,202504,202605,0,999909,-9,0,0,0,0,0,1,CAE - Contrat d'appui-emploi,0,,,0,,,1,4217.09,1,923.16,-8,,1,5140.25,1,172.25,-8,,1,172.25,1,170.6,1,173.09,1,24.72,1,29.7,1
202611,JOB037677792017,ID9048998951,EMP5038528931,-9,202004,,0,999909,-9,0,1,0,0,0,1,CIE - Contrat d'initiation à l'emploi,1,202007,12.0,0,,,1,4331.49,-8,,1,230.46,1,4561.94,1,171.62,1,6.0873906429405205,1,177.70739064294054,1,170.01,1,176.09739064294052,1,25.48,1,25.91,1
202602,JOB318559848294,ID8185610789,EMP6375495575,-9,202206,,0,999909,-9,1,1,0,0,0,0,,0,,,0,,,1,6809.05,-8,,-8,,1,6809.05,1,168.83,1,10.17,1,179.0,1,170.63,1,181.99,1,39.91,1,37.41,1
202508,JOB417370912363,ID4898012853,EMP5837345564,-9,202508,,0,999909,-9,1,1,0,0,0,0,,1,202511,12.0,0,,,1,6073.46,1,423.11,-8,,1,6496.57,1,167.86,-8,,1,167.86,1,170.47,1,165.19,1,35.63,1,39.33,1
